,time,pos,SO2,NO2,PM10,PM2.5,O3,CO,T,H,P,WS,WD
17122,2021-04-05 15:00:00,监测点C,8.6283850256304,29.4060169842585,46.4009011368995,28.6692271760004,54.0,1.0,21.1,69,1012.2,1.4,228.4
17123,2021-04-05 16:00:00,监测点C,3.0,18.0,41.0,34.0,59.0,54.4192628225063,21.3,69,1011.6,1.3,220.3
17124,2021-04-05 17:00:00,监测点C,4.0,20.0,41.0,34.0,60.9192469270266,0.8,21.3,70,1011.4,1.6,266.2
17125,2021-04-05 18:00:00,监测点C,3.0,29.0,42.0,31.0,21.0,0.9,21.2,70,1011.6,1.3,239.1
17126,2021-04-05 19:00:00,监测点C,3.0,33.0,46.0,32.0,17.0,0.9,21.1,72,1011.8,1.0,211.2
17127,2021-04-05 20:00:00,监测点C,3.0,28.0,46.0,32.0,18.0,0.9,20.8,74,1012.1,1.2,263.5
17128,2021-04-05 21:00:00,监测点C,3.0,32.0,46.0,33.0,13.0,0.9,20.8,74,1012.8,0.8,220.5
17129,2021-04-05 22:00:00,监测点C,3.0,36.0,47.0,33.0,10.0,0.9,20.9,74,1013.4,1.1,170.7
17130,2021-04-05 23:00:00,监测点C,3.0,46.0,46.0,33.0,8.0,0.9,20.9,74,1013.5,1.5,204.7
17131,2021-04-06 00:00:00,监测点C,4.0,29.0,46.0,34.0,17.0,0.9,20.7,75,1013.4,1.2,280.7
17132,2021-04-06 01:00:00,监测点C,4.0,22.0,51.0,38.0,20.0,1.0,20.6,75,1012.9,1.0,304.7
17133,2021-04-06 02:00:00,监测点C,4.0,24.0,51.0,38.0,17.0,1.0,20.2,76,1012.4,0.9,352.3
17134,2021-04-06 03:00:00,监测点C,4.0,26.0,51.0,38.0,14.0,1.0,20.2,77,1012.1,0.5,300.4
17135,2021-04-06 04:00:00,监测点C,4.0,26.0,53.0,40.0,13.0,1.0,20.4,77,1011.6,0.6,302.2
17136,2021-04-06 05:00:00,监测点C,4.0,23.0,51.0,38.0,16.0,1.0,20.3,77,1011.6,0.7,267.0
17137,2021-04-06 06:00:00,监测点C,4.0,30.0,50.0,38.0,12.0,1.0,20.3,78,1012.1,1.1,305.6
17138,2021-04-06 07:00:00,监测点C,4.0,28.0,51.0,39.0,12.0,1.1,20.3,77,1012.4,0.9,307.2
17139,2021-04-06 08:00:00,监测点C,4.0,32.0,58.0,43.0,13.0,1.2,20.6,76,1013.0,0.9,298.2
17140,2021-04-06 09:00:00,监测点C,4.0,35.0,56.0,42.0,15.0,1.3,22.2,70,1013.5,0.8,286.6
17141,2021-04-06 10:00:00,监测点C,4.0,34.0,56.0,40.0,25.0,1.2,22.9,68,1013.6,1.1,306.5
17142,2021-04-06 11:00:00,监测点C,5.0,38.0,53.0,38.0,40.0,1.1,24.1,64,1013.5,1.4,270.9
17143,2021-04-06 12:00:00,监测点C,5.0,28.0,49.0,34.0,69.0,1.0,25.6,60,1012.9,1.3,301.0
17144,2021-04-06 13:00:00,监测点C,4.0,27.0,42.0,29.0,79.0,1.0,26.7,57,1012.1,1.2,294.1
17145,2021-04-06 14:00:00,监测点C,5.0,42.0,39.0,27.0,47.0,1.0,28.2,55,1011.1,1.2,195.2
17146,2021-04-06 15:00:00,监测点C,4.0,33.0,34.0,23.0,64.0,0.9,28.6,53,1010.3,1.1,236.0
17147,2021-04-06 16:00:00,监测点C,4.0,41.0,32.0,21.0,39.0,0.9,28.3,56,1009.7,1.5,168.8
17148,2021-04-06 17:00:00,监测点C,4.0,28.0,30.0,20.0,47.0,0.9,28.3,56,1009.5,1.0,128.7
17149,2021-04-06 18:00:00,监测点C,4.0,31.0,33.0,21.0,43.0,0.9,28.2,56,1009.7,1.0,101.5
17150,2021-04-06 19:00:00,监测点C,4.0,49.0,34.0,22.0,20.0,0.9,27.5,58,1010.2,1.5,172.6
17151,2021-04-06 20:00:00,监测点C,3.0,54.0,44.0,28.0,17.0,0.9,26.8,62,1010.7,1.7,182.7
17152,2021-04-06 21:00:00,监测点C,4.0,43.0,49.0,32.0,27.0,1.0,26.0,65,1011.3,1.4,154.8
17153,2021-04-06 22:00:00,监测点C,3.0,49.0,48.0,31.0,21.0,1.0,25.5,66,1012.1,1.2,165.8
17154,2021-04-06 23:00:00,监测点C,4.0,51.0,50.0,32.0,20.0,1.0,25.0,68,1012.2,0.9,192.4
17155,2021-04-07 00:00:00,监测点C,4.0,50.0,56.0,37.0,20.0,1.1,24.5,70,1011.9,0.8,215.9
17156,2021-04-07 01:00:00,监测点C,4.0,56.0,57.0,37.0,14.0,1.1,24.0,72,1011.4,1.1,197.0
17157,2021-04-07 02:00:00,监测点C,4.0,47.0,54.0,35.0,19.0,1.0,23.8,72,1011.0,1.1,220.7
17158,2021-04-07 03:00:00,监测点C,4.0,35.0,54.0,35.0,25.0,1.0,23.2,73,1010.6,1.1,242.7
17159,2021-04-07 04:00:00,监测点C,4.0,48.0,56.0,37.0,14.0,1.0,22.9,74,1010.0,1.0,201.8
17160,2021-04-07 05:00:00,监测点C,4.0,51.0,55.0,37.0,12.0,1.0,22.5,75,1009.7,1.1,202.8
17161,2021-04-07 06:00:00,监测点C,4.0,55.0,49.0,34.0,10.0,1.0,22.5,74,1010.1,1.6,198.0
17162,2021-04-07 07:00:00,监测点C,4.0,38.0,49.0,35.0,10.0,1.0,22.7,75,1010.8,0.4,148.3
17163,2021-04-07 08:00:00,监测点C,4.0,50.0,57.0,39.0,3.0,1.2,22.2,79,1011.5,0.8,337.7
17164,2021-04-07 09:00:00,监测点C,4.0,49.0,60.0,42.0,8.0,1.1,22.2,80,1011.9,0.9,224.7
17165,2021-04-07 10:00:00,监测点C,4.0,47.0,62.0,44.0,10.0,1.1,22.2,80,1012.5,1.1,211.7
17166,2021-04-07 11:00:00,监测点C,4.0,50.0,68.0,48.0,10.0,1.1,22.6,79,1012.4,0.8,161.8
17167,2021-04-07 12:00:00,监测点C,5.0,57.0,71.0,49.0,8.0,1.1,22.4,83,1011.8,1.1,221.1
17168,2021-04-07 13:00:00,监测点C,4.0,52.0,76.0,52.0,9.0,1.1,22.2,86,1010.8,1.2,254.8
17169,2021-04-07 14:00:00,监测点C,4.0,62.0,74.0,51.0,11.0,1.0,22.6,85,1009.5,0.8,215.8
17170,2021-04-07 15:00:00,监测点C,4.0,68.0,69.0,49.0,11.0,1.1,23.5,81,1008.7,1.3,155.0
17171,2021-04-07 16:00:00,监测点C,4.0,73.0,66.0,46.0,18.0,1.0,24.2,78,1007.8,1.4,166.9
17172,2021-04-07 17:00:00,监测点C,4.0,72.0,66.0,44.0,25.0,1.0,24.4,77,1007.4,1.3,159.9
17173,2021-04-07 18:00:00,监测点C,4.0,69.0,66.0,40.0,60.9192469270266,1.0,24.6,76,1006.9,1.4,195.1
17174,2021-04-07 19:00:00,监测点C,4.0,69.0,69.0,40.0,24.0,1.1,24.5,76,1007.2,1.2,165.5
17175,2021-04-07 20:00:00,监测点C,4.0,75.0,73.0,41.0,15.0,1.1,24.4,77,1007.6,1.3,195.4
17176,2021-04-07 21:00:00,监测点C,4.0,65.0,74.0,42.0,18.0,1.1,24.2,79,1007.9,1.0,191.7
17177,2021-04-07 22:00:00,监测点C,4.0,59.0,78.0,44.0,16.0,1.1,24.2,79,1008.3,0.6,179.7
17178,2021-04-07 23:00:00,监测点C,4.0,57.0,79.0,45.0,14.0,1.1,24.0,80,1008.4,0.4,282.2
17179,2021-04-08 00:00:00,监测点C,4.0,68.0,82.0,45.0,8.0,1.1,23.9,81,1008.0,0.7,207.5
17180,2021-04-08 01:00:00,监测点C,4.0,62.0,85.0,44.0,6.0,1.1,23.7,82,1007.6,0.4,217.0
17181,2021-04-08 02:00:00,监测点C,4.0,59.0,67.0,34.0,10.0,1.0,23.6,80,1007.2,0.8,311.8
17182,2021-04-08 03:00:00,监测点C,4.0,41.0,37.0,18.0,30.0,0.7,23.4,78,1006.7,1.5,323.9
17183,2021-04-08 04:00:00,监测点C,4.0,31.0,32.0,16.0,33.0,0.7,23.2,78,1006.5,1.2,318.0
17184,2021-04-08 05:00:00,监测点C,4.0,31.0,21.0,10.0,25.0,0.8,21.8,82,1007.0,1.7,104.6
17185,2021-04-08 06:00:00,监测点C,3.0,41.0,3.0,1.0,15.0,0.9,18.5,90,1007.6,2.0,142.5
17186,2021-04-08 07:00:00,监测点C,3.0,28.0,2.0,1.0,16.0,1.0,17.4,91,1009.0,1.5,128.6
17187,2021-04-08 08:00:00,监测点C,4.0,32.0,2.0,1.0,12.0,1.0,17.3,89,1009.9,1.4,145.5
17188,2021-04-08 09:00:00,监测点C,3.0,32.0,2.0,1.0,11.0,1.1,18.0,87,1010.6,1.4,156.4
17189,2021-04-08 10:00:00,监测点C,4.0,28.0,2.0,1.0,14.0,1.0,19.0,83,1011.4,1.7,130.3
17190,2021-04-08 11:00:00,监测点C,3.0,32.0,3.0,1.0,14.0,1.0,18.8,81,1011.5,2.0,148.4
17191,2021-04-08 12:00:00,监测点C,3.0,35.0,3.0,2.0,14.0,1.0,19.0,81,1011.4,1.9,156.2
17192,2021-04-08 13:00:00,监测点C,3.0,33.0,3.0,2.0,15.0,1.0,19.1,80,1011.0,2.1,157.4
17193,2021-04-08 14:00:00,监测点C,3.0,34.0,4.0,2.0,16.0,1.0,19.3,80,1010.2,2.1,174.1
17194,2021-04-08 15:00:00,监测点C,3.0,33.0,4.0,2.0,19.0,1.0,19.9,78,1009.2,2.0,189.5
17195,2021-04-08 16:00:00,监测点C,3.0,17.0,6.0,4.0,34.0,1.0,20.1,81,1008.5,1.5,297.1
17196,2021-04-08 17:00:00,监测点C,3.0,29.0,7.0,4.0,24.0,1.0,21.3,73,1008.2,1.4,187.5
17197,2021-04-08 18:00:00,监测点C,3.0,37.0,12.0,7.0,21.0,1.0,21.2,70,1008.6,1.7,193.6
17198,2021-04-08 19:00:00,监测点C,3.0,44.0,20.0,12.0,18.0,1.0,20.8,71,1009.1,2.4,194.5
17199,2021-04-08 20:00:00,监测点C,4.0,42.0,21.0,12.0,20.0,1.1,20.5,73,1009.8,2.0,195.3
17200,2021-04-08 21:00:00,监测点C,3.0,39.0,21.0,12.0,20.0,1.2,19.7,78,1010.6,2.2,190.4
17201,2021-04-08 22:00:00,监测点C,3.0,34.0,22.0,13.0,18.0,1.1,19.3,82,1011.5,1.5,191.0
17202,2021-04-08 23:00:00,监测点C,3.0,40.0,21.0,12.0,14.0,1.1,19.2,80,1011.6,2.3,198.7
17203,2021-04-09 00:00:00,监测点C,3.0,35.0,22.0,13.0,16.0,1.1,19.1,78,1011.7,2.1,193.3
17204,2021-04-09 01:00:00,监测点C,3.0,32.0,25.0,16.0,16.0,1.1,19.0,76,1011.9,1.5,188.9
17205,2021-04-09 02:00:00,监测点C,3.0,25.0,22.0,14.0,21.0,1.0,18.7,76,1011.4,1.5,152.0
17206,2021-04-09 03:00:00,监测点C,3.0,26.0,17.0,11.0,26.0,0.9,18.2,75,1010.8,2.2,155.1
17207,2021-04-09 04:00:00,监测点C,3.0,22.0,16.0,10.0,27.0,0.9,18.2,74,1010.2,1.6,160.0
17208,2021-04-09 05:00:00,监测点C,3.0,23.0,14.0,10.0,29.0,0.9,18.3,72,1010.5,1.9,162.1
17209,2021-04-09 06:00:00,监测点C,3.0,24.0,14.0,9.0,29.0,0.8,18.1,71,1011.0,2.4,158.0
17210,2021-04-09 07:00:00,监测点C,3.0,22.0,14.0,9.0,31.0,0.8,18.2,70,1011.8,1.8,155.8
17211,2021-04-09 08:00:00,监测点C,3.0,24.0,13.0,9.0,30.0,0.9,18.1,70,1012.8,2.1,155.0
17212,2021-04-09 09:00:00,监测点C,3.0,25.0,14.0,9.0,30.0,0.9,18.4,68,1013.6,1.7,161.5
17213,2021-04-09 10:00:00,监测点C,3.0,26.0,14.0,9.0,30.0,0.9,18.8,66,1014.2,1.7,162.7
17214,2021-04-09 11:00:00,监测点C,2.0,23.0,14.0,9.0,30.0,0.9,19.0,66,1014.2,1.6,153.6
17215,2021-04-09 12:00:00,监测点C,2.0,16.0,14.0,10.0,60.9192469270266,0.8,19.7,64,1014.1,1.2,146.0
17216,2021-04-09 13:00:00,监测点C,3.0,16.0,17.0,11.0,60.9192469270266,0.9,19.8,63,1013.7,3.0,199.9
17217,2021-04-09 14:00:00,监测点C,4.0,16.0,17.0,11.0,69.0,0.9,20.1,62,1012.7,2.4,204.0
17218,2021-04-09 15:00:00,监测点C,4.0,18.0,17.0,11.0,70.0,0.9,20.5,61,1012.2,2.6,202.4
17219,2021-04-09 16:00:00,监测点C,4.0,17.0,18.0,12.0,74.0,0.9,20.8,61,1011.5,2.8,195.3
17220,2021-04-09 17:00:00,监测点C,4.0,20.0,19.0,12.0,73.0,0.9,20.7,61,1011.2,2.2,201.8
17221,2021-04-09 18:00:00,监测点C,4.0,23.0,23.0,14.0,67.0,1.0,20.6,62,1011.4,1.6,174.1
17222,2021-04-09 19:00:00,监测点C,4.0,20.0,26.0,16.0,60.0,1.0,20.0,67,1011.5,1.8,155.3
17223,2021-04-09 20:00:00,监测点C,4.0,20.0,29.0,18.0,57.0,1.0,19.9,67,1012.1,1.6,158.5
17224,2021-04-09 21:00:00,监测点C,5.0,18.0,28.0,19.0,56.0,0.9,19.6,68,1012.5,1.7,153.4
17225,2021-04-09 22:00:00,监测点C,5.0,18.0,29.0,20.0,55.0,0.9,19.6,68,1013.3,1.6,158.3
17226,2021-04-09 23:00:00,监测点C,5.0,17.0,29.0,20.0,54.0,0.9,19.6,67,1013.8,1.8,162.8
17227,2021-04-10 00:00:00,监测点C,6.0,17.0,29.0,20.0,53.0,0.9,19.6,67,1014.0,1.6,176.7
17228,2021-04-10 01:00:00,监测点C,6.0,19.0,28.0,20.0,50.0,0.9,19.5,66,1013.8,1.4,175.9
17229,2021-04-10 02:00:00,监测点C,6.0,15.0,26.0,20.0,49.0,0.9,19.2,68,1013.6,1.9,161.9
17230,2021-04-10 03:00:00,监测点C,6.0,16.0,27.0,20.0,48.0,0.9,19.0,68,1013.3,1.3,178.8
17231,2021-04-10 04:00:00,监测点C,6.0,19.0,30.0,22.0,48.0,0.9,19.0,67,1013.0,1.0,212.4
17232,2021-04-10 05:00:00,监测点C,5.0,20.0,28.0,22.0,48.0,0.8,18.8,68,1012.8,1.7,202.4
17233,2021-04-10 06:00:00,监测点C,5.0,18.0,27.0,20.0,52.0,0.8,18.9,68,1013.3,0.8,226.9
17234,2021-04-10 07:00:00,监测点C,6.0,24.0,29.0,22.0,45.0,0.8,18.8,68,1013.7,1.5,205.4
17235,2021-04-10 08:00:00,监测点C,6.0,31.0,30.0,22.0,39.0,0.9,18.8,68,1014.4,1.1,209.9
17236,2021-04-10 09:00:00,监测点C,6.0,30.0,32.0,23.0,40.0,0.9,19.1,67,1015.1,1.5,220.9
17237,2021-04-10 10:00:00,监测点C,6.0,35.0,36.0,25.0,35.0,0.9,19.5,67,1015.6,0.8,226.4
17238,2021-04-10 11:00:00,监测点C,8.6283850256304,31.0,38.0,26.0,39.0,0.9,19.7,67,1015.6,1.3,287.4
17239,2021-04-10 12:00:00,监测点C,8.6283850256304,35.0,40.0,27.0,36.0,0.9,20.3,67,1015.5,0.9,1.0
17240,2021-04-10 13:00:00,监测点C,8.6283850256304,38.0,44.0,28.0,37.0,0.9,20.6,66,1014.9,0.8,352.4
17241,2021-04-10 14:00:00,监测点C,8.6283850256304,36.0,46.0,29.0,44.0,0.9,21.4,64,1013.7,1.1,334.1
17242,2021-04-10 15:00:00,监测点C,5.0,29.4060169842585,44.0,28.0,78.0,0.8,22.7,60,1012.8,1.3,311.1
17243,2021-04-10 16:00:00,监测点C,5.0,29.4060169842585,57.0,37.0,123.0,0.8,23.7,59,1012.0,1.2,305.6
17244,2021-04-10 17:00:00,监测点C,5.0,29.4060169842585,66.0,42.0,150.0,0.8,24.2,59,1011.6,0.9,359.9
17245,2021-04-10 18:00:00,监测点C,5.0,35.0,69.0,43.0,158.0,0.8,24.7,59,1011.6,0.6,315.6
17246,2021-04-10 19:00:00,监测点C,4.0,33.0,59.0,36.0,122.0,54.4192628225063,23.5,64,1011.7,1.0,272.8
17247,2021-04-10 20:00:00,监测点C,4.0,30.0,46.0,27.0,74.0,54.4192628225063,22.9,68,1012.0,1.2,188.5
17248,2021-04-10 21:00:00,监测点C,4.0,31.0,45.0,27.0,63.0,54.4192628225063,22.8,68,1012.4,0.9,142.0
17249,2021-04-10 22:00:00,监测点C,4.0,31.0,43.0,27.0,67.0,1.0,22.7,69,1012.9,1.1,189.2
17250,2021-04-10 23:00:00,监测点C,5.0,38.0,46.0,28.0,52.0,1.0,22.2,70,1013.3,0.6,286.8
17251,2021-04-11 00:00:00,监测点C,6.0,33.0,49.0,31.0,52.0,0.9,21.9,70,1013.5,0.8,297.6
17252,2021-04-11 01:00:00,监测点C,7.0,34.0,49.0,31.0,45.0,1.0,21.6,71,1013.4,0.7,305.9
17253,2021-04-11 02:00:00,监测点C,6.0,53.0,50.0,33.0,20.0,0.9,21.4,74,1013.5,0.8,288.7
17254,2021-04-11 03:00:00,监测点C,6.0,28.0,50.0,36.0,44.0,0.9,21.2,71,1013.4,1.0,202.0
17255,2021-04-11 04:00:00,监测点C,6.0,37.0,52.0,36.0,29.0,0.9,20.9,73,1013.0,0.9,205.9
17256,2021-04-11 05:00:00,监测点C,6.0,28.0,53.0,37.0,32.0,1.0,20.6,74,1013.2,1.0,222.5
17257,2021-04-11 06:00:00,监测点C,7.0,29.0,53.0,37.0,29.0,1.0,20.4,74,1013.5,1.4,201.2
17258,2021-04-11 07:00:00,监测点C,7.0,31.0,52.0,37.0,25.0,1.0,20.4,74,1014.1,1.1,193.8
17259,2021-04-11 08:00:00,监测点C,8.0,31.0,49.0,35.0,26.0,1.1,20.9,73,1014.8,0.6,174.6
17260,2021-04-11 09:00:00,监测点C,9.0,32.0,52.0,37.0,26.0,1.2,21.4,71,1015.4,1.0,200.8
17261,2021-04-11 10:00:00,监测点C,11.0,34.0,57.0,40.0,37.0,1.1,22.5,67,1015.9,0.6,138.3
17262,2021-04-11 11:00:00,监测点C,10.0,38.0,62.0,41.0,70.0,0.9,23.0,67,1015.7,1.0,353.7
17263,2021-04-11 12:00:00,监测点C,10.0,40.0,68.0,44.0,85.0,0.9,24.0,65,1015.1,0.7,70.5
17264,2021-04-11 13:00:00,监测点C,9.0,42.0,78.0,50.0,114.0,0.9,24.8,64,1014.1,1.1,39.0
17265,2021-04-11 14:00:00,监测点C,9.0,36.0,83.0,54.0,168.0,0.8,26.0,61,1012.8,1.1,341.3
17266,2021-04-11 15:00:00,监测点C,7.0,31.0,68.0,42.0,217.0,0.8,27.5,56,1011.7,0.9,350.0
17267,2021-04-11 16:00:00,监测点C,6.0,27.0,51.0,29.0,242.0,0.7,27.8,54,1010.8,1.0,354.2
17268,2021-04-11 17:00:00,监测点C,6.0,29.0,47.0,26.0,257.0,0.7,28.2,52,1010.2,0.9,48.0
17269,2021-04-11 18:00:00,监测点C,7.0,32.0,52.0,27.0,263.0,0.8,28.3,52,1009.7,0.7,113.9
17270,2021-04-11 19:00:00,监测点C,6.0,44.0,62.0,31.0,232.0,1.0,27.4,55,1009.5,0.6,114.3
17271,2021-04-11 20:00:00,监测点C,6.0,68.0,97.0,42.0,150.0,1.5,26.2,60,1009.8,1.0,143.5
17272,2021-04-11 21:00:00,监测点C,6.0,49.0,91.0,39.0,154.0,1.2,25.1,64,1010.4,1.1,165.9
17273,2021-04-11 22:00:00,监测点C,5.0,45.0,83.0,37.0,153.0,1.2,24.7,65,1011.2,1.0,184.3
17274,2021-04-11 23:00:00,监测点C,5.0,40.0,79.0,35.0,145.0,1.0,24.0,67,1011.8,0.7,172.8
17275,2021-04-12 00:00:00,监测点C,5.0,47.0,88.0,40.0,113.0,1.1,23.8,69,1011.9,0.6,175.1
17276,2021-04-12 01:00:00,监测点C,5.0,43.0,83.0,39.0,96.0,1.1,23.3,71,1011.8,0.6,177.8
17277,2021-04-12 02:00:00,监测点C,4.0,43.0,87.0,41.0,85.0,1.1,23.0,72,1011.7,0.3,173.9
17278,2021-04-12 03:00:00,监测点C,5.0,46.0,90.0,44.0,60.0,0.9,22.7,75,1011.6,0.8,1.5
17279,2021-04-12 04:00:00,监测点C,6.0,62.0,88.0,45.0,30.0,0.9,22.7,76,1011.4,0.8,286.3
17280,2021-04-12 05:00:00,监测点C,6.0,50.0,71.0,37.0,34.0,0.8,22.4,76,1011.3,0.9,237.8
17281,2021-04-12 06:00:00,监测点C,6.0,37.0,51.0,27.0,55.0,0.7,22.2,72,1011.4,1.0,249.2
17282,2021-04-12 07:00:00,监测点C,10.0,42.0,58.0,31.0,46.0,0.8,22.1,73,1011.9,0.7,211.5
17283,2021-04-12 08:00:00,监测点C,13.0,46.0,57.0,32.0,45.0,0.8,22.8,70,1012.6,1.0,255.4
17284,2021-04-12 09:00:00,监测点C,13.0,39.0,60.0,35.0,65.0,0.8,24.1,65,1013.0,0.8,250.8
17285,2021-04-12 10:00:00,监测点C,10.0,30.0,46.4009011368995,28.6692271760004,92.0,0.7,24.3,66,1013.0,1.1,2.2
17286,2021-04-12 11:00:00,监测点C,8.6283850256304,34.0,46.4009011368995,28.6692271760004,103.0,0.7,25.4,64,1012.7,1.1,336.4
17287,2021-04-12 12:00:00,监测点C,8.6283850256304,26.0,46.4009011368995,28.6692271760004,131.0,0.6,26.7,61,1012.0,1.1,286.9
17288,2021-04-12 13:00:00,监测点C,8.0,24.0,72.0,40.0,162.0,54.4192628225063,27.7,59,1011.1,1.4,355.3
17289,2021-04-12 14:00:00,监测点C,7.0,22.0,56.0,30.0,60.9192469270266,0.6,28.6,56,1009.7,2.5,324.7
17290,2021-04-12 15:00:00,监测点C,6.0,25.0,47.0,23.0,185.0,0.6,29.5,53,1008.6,2.2,348.5
17291,2021-04-12 16:00:00,监测点C,6.0,29.4060169842585,48.0,24.0,189.0,0.6,29.9,52,1007.8,1.5,334.8
17292,2021-04-12 17:00:00,监测点C,6.0,29.4060169842585,48.0,23.0,185.0,0.5,29.7,53,1007.1,1.8,324.7
17293,2021-04-12 18:00:00,监测点C,6.0,29.4060169842585,52.0,23.0,175.0,0.6,29.6,54,1007.0,1.4,335.3
17294,2021-04-12 19:00:00,监测点C,6.0,29.4060169842585,51.0,23.0,140.0,0.7,29.2,55,1007.3,0.9,351.2
17295,2021-04-12 20:00:00,监测点C,6.0,41.0,63.0,30.0,133.0,0.8,28.8,57,1007.6,0.6,332.7
17296,2021-04-12 21:00:00,监测点C,6.0,63.0,82.0,40.0,88.0,1.1,28.3,60,1008.2,0.8,210.7
17297,2021-04-12 22:00:00,监测点C,6.0,62.0,82.0,41.0,62.0,1.1,27.1,65,1008.7,0.8,155.6
17298,2021-04-12 23:00:00,监测点C,6.0,52.0,77.0,39.0,70.0,1.0,26.6,67,1009.3,0.7,150.4
17299,2021-04-13 00:00:00,监测点C,5.0,56.0,78.0,39.0,53.0,1.0,26.6,68,1009.4,0.4,141.7
17300,2021-04-13 01:00:00,监测点C,7.0,71.0,68.0,33.0,24.0,0.9,26.4,70,1009.1,0.7,295.8
17301,2021-04-13 02:00:00,监测点C,7.0,73.0,62.0,29.0,11.0,0.8,26.0,73,1008.9,0.5,318.1
17302,2021-04-13 03:00:00,监测点C,10.0,76.0,63.0,28.0,4.0,0.8,25.4,76,1008.5,0.8,300.6
17303,2021-04-13 04:00:00,监测点C,10.0,69.0,60.0,26.0,3.0,0.8,25.0,77,1008.0,0.5,264.9
17304,2021-04-13 05:00:00,监测点C,7.0,65.0,65.0,30.0,1.0,0.8,24.7,79,1008.2,0.7,193.9
17305,2021-04-13 06:00:00,监测点C,6.0,67.0,73.0,35.0,1.0,0.8,24.4,80,1008.7,0.6,204.7
17306,2021-04-13 07:00:00,监测点C,6.0,68.0,72.0,34.0,2.0,0.8,24.4,80,1009.1,0.8,209.9
17307,2021-04-13 08:00:00,监测点C,8.0,66.0,66.0,31.0,6.0,0.9,24.7,78,1009.7,0.5,237.2
17308,2021-04-13 09:00:00,监测点C,9.0,64.0,70.0,34.0,8.0,1.0,25.0,78,1010.2,0.6,305.8
17309,2021-04-13 10:00:00,监测点C,9.0,63.0,81.0,40.0,8.0,1.0,24.7,79,1010.5,1.0,266.8
17310,2021-04-13 11:00:00,监测点C,10.0,63.0,46.4009011368995,28.6692271760004,17.0,0.9,25.5,76,1010.4,0.5,356.2
17311,2021-04-13 12:00:00,监测点C,8.6283850256304,29.4060169842585,46.4009011368995,28.6692271760004,60.9192469270266,54.4192628225063,26.3,73,1009.8,0.7,281.7
17312,2021-04-13 13:00:00,监测点C,7.0,56.0,135.0,80.0,59.0,0.8,27.3,69,1009.0,0.7,235.8
17313,2021-04-13 14:00:00,监测点C,7.0,47.0,141.0,86.0,100.0,0.8,27.8,68,1008.2,1.2,78.9
17314,2021-04-13 15:00:00,监测点C,7.0,32.0,137.0,82.0,172.0,0.7,28.9,63,1007.0,1.3,355.2
17315,2021-04-13 16:00:00,监测点C,6.0,28.0,134.0,82.0,206.0,0.7,29.2,61,1006.0,1.6,18.1
17316,2021-04-13 17:00:00,监测点C,6.0,28.0,141.0,84.0,215.0,0.7,29.6,60,1005.3,1.3,13.1
17317,2021-04-13 18:00:00,监测点C,7.0,30.0,144.0,84.0,228.0,0.7,29.7,61,1005.1,1.1,4.3
17318,2021-04-13 19:00:00,监测点C,6.0,42.0,155.0,89.0,215.0,0.9,29.1,63,1005.0,0.8,13.0
17319,2021-04-13 20:00:00,监测点C,6.0,58.0,182.0,103.0,158.0,1.2,28.6,66,1005.2,0.8,139.8
17320,2021-04-13 21:00:00,监测点C,6.0,58.0,187.0,107.0,120.0,1.2,27.8,69,1005.8,0.9,161.3
17321,2021-04-13 22:00:00,监测点C,5.0,48.0,161.0,92.0,124.0,1.2,27.3,71,1006.3,1.0,184.0
17322,2021-04-13 23:00:00,监测点C,5.0,47.0,141.0,87.0,111.0,1.1,26.7,73,1006.9,0.6,173.4
17323,2021-04-14 00:00:00,监测点C,5.0,54.0,97.0,66.0,86.0,1.1,26.4,74,1007.3,0.6,166.9
17324,2021-04-14 01:00:00,监测点C,5.0,45.0,89.0,55.0,86.0,1.0,26.0,75,1007.2,0.7,170.3
17325,2021-04-14 02:00:00,监测点C,5.0,47.0,93.0,57.0,68.0,1.0,25.7,76,1007.1,0.7,169.5
17326,2021-04-14 03:00:00,监测点C,5.0,49.0,96.0,59.0,48.0,1.0,25.4,78,1006.8,0.9,193.7
17327,2021-04-14 04:00:00,监测点C,4.0,51.0,103.0,64.0,35.0,0.9,24.9,81,1006.5,1.2,198.3
17328,2021-04-14 05:00:00,监测点C,6.0,56.0,114.0,73.0,23.0,0.9,24.6,82,1006.4,1.0,217.6
17329,2021-04-14 06:00:00,监测点C,12.0,74.0,74.0,45.0,4.0,0.8,24.5,81,1006.7,1.1,212.5
17330,2021-04-14 07:00:00,监测点C,11.0,72.0,48.0,26.0,3.0,0.9,24.5,80,1007.3,0.7,259.9
17331,2021-04-14 08:00:00,监测点C,10.0,67.0,44.0,23.0,9.0,0.9,25.0,78,1008.1,1.0,271.9
17332,2021-04-14 09:00:00,监测点C,9.0,56.0,39.0,21.0,22.0,0.8,25.3,77,1008.7,1.9,314.4
17333,2021-04-14 10:00:00,监测点C,7.0,37.0,31.0,17.0,43.0,0.7,26.0,73,1009.0,1.7,337.2
17334,2021-04-14 11:00:00,监测点C,6.0,34.0,38.0,22.0,60.0,0.6,26.8,69,1008.7,1.5,6.8
17335,2021-04-14 12:00:00,监测点C,6.0,29.0,36.0,21.0,90.0,0.6,27.4,66,1007.8,1.6,22.9
17336,2021-04-14 13:00:00,监测点C,6.0,26.0,38.0,22.0,122.0,0.6,28.5,62,1006.9,1.1,19.8
